customer_id,first_name,last_name,email,age,gender,city,state,country,favorite_nba_team,favorite_players,wnba_team_interest,merch_purchased,total_spent_usd,purchase_frequency,game_attendance,tv_viewing_hours,social_media_engagement,sports_news_engagement,recommendation_score
error: undefined method `first' for nil:NilClass,Rolf,Batty,rbattyhq@scientificamerican.com,65,M,Fresno,CA,United States,Golden State Warriors,Julius Randle,Minnesota Lynx,posters,Dollar,6,3,6.9,81,54,0.32
error: undefined method `first' for nil:NilClass,Rafi,Lively,rlivelyhr@virginia.edu,59,M,Seattle,WA,United States,Chicago Bulls,De'Aaron Fox,Los Angeles Sparks,socks,Dollar,5,0,9.9,50,57,0.72
error: undefined method `first' for nil:NilClass,Cristobal,Wyleman,cwylemanhs@nih.gov,70,M,Spokane,WA,United States,Boston Celtics,Damian Lillard,Minnesota Lynx,phone cases,Dollar,4,6,11.9,72,45,0.47
error: undefined method `first' for nil:NilClass,Irwinn,Rosenblath,irosenblathht@constantcontact.com,28,M,Littleton,CO,United States,Los Angeles Lakers,Kristaps Porzingis,Los Angeles Sparks,phone cases,Dollar,4,8,4.0,41,64,0.6
error: undefined method `first' for nil:NilClass,Bruce,Lockhead,blockheadhu@yahoo.co.jp,55,M,Tucson,AZ,United States,Los Angeles Lakers,Nikola Jokic,Seattle Storm,water bottles,Dollar,4,6,5.3,53,66,0.34
error: undefined method `first' for nil:NilClass,Billy,Rotte,brottehv@webmd.com,34,M,Paterson,NJ,United States,Boston Celtics,DeMar DeRozan,,socks,Dollar,0,0,6.9,75,78,0.52
error: undefined method `first' for nil:NilClass,Sorcha,McCahey,smccaheyhw@simplemachines.org,37,F,Minneapolis,MN,United States,Dallas Mavericks,De'Aaron Fox,Washington Mystics,backpacks,Dollar,4,2,10.0,36,67,0.75
error: undefined method `first' for nil:NilClass,Gherardo,Trymme,gtrymmehx@xing.com,22,M,Houston,TX,United States,Houston Rockets,Kyle Lowry,,hats,Dollar,2,7,6.4,68,48,0.71
error: undefined method `first' for nil:NilClass,Lexis,Hendron,lhendronhy@adobe.com,40,F,Washington,DC,United States,Denver Nuggets,Deandre Ayton,,backpacks,Dollar,3,3,10.6,40,67,0.67
error: undefined method `first' for nil:NilClass,Cassandry,Gambie,cgambiehz@bizjournals.com,69,F,Charleston,WV,United States,Miami Heat,Kristaps Porzingis,Phoenix Mercury,keychains,Dollar,3,3,8.7,53,74,0.35
error: undefined method `first' for nil:NilClass,Ad,O' Donohue,aodonohuei0@blogger.com,46,M,Houston,TX,United States,Chicago Bulls,Joel Embiid,New York Liberty,keychains,Dollar,0,6,7.4,42,64,0.35
error: undefined method `first' for nil:NilClass,Harmony,Bramont,hbramonti1@nymag.com,79,F,Fresno,CA,United States,Philadelphia 76ers,Paul George,Phoenix Mercury,blankets,Dollar,5,5,6.6,45,77,0.46
error: undefined method `first' for nil:NilClass,Winona,Benning,wbenningi2@sbwire.com,60,F,Dallas,TX,United States,Denver Nuggets,Jayson Tatum,Dallas Wings,posters,Dollar,1,7,5.3,81,59,0.57
error: undefined method `first' for nil:NilClass,Sidonnie,Vasyushkhin,svasyushkhini3@t.co,22,F,Naples,FL,United States,Golden State Warriors,Rudy Gobert,Washington Mystics,phone cases,Dollar,1,6,6.4,80,45,0.73
error: undefined method `first' for nil:NilClass,Josephine,Harcarse,jharcarsei4@studiopress.com,34,F,Shreveport,LA,United States,Golden State Warriors,Kyle Lowry,Chicago Sky,blankets,Dollar,1,5,8.9,42,50,0.3
error: undefined method `first' for nil:NilClass,Reinhard,Chirm,rchirmi5@howstuffworks.com,74,M,Cincinnati,OH,United States,Golden State Warriors,Ben Simmons,,water bottles,Dollar,1,0,9.1,57,58,0.63
error: undefined method `first' for nil:NilClass,Sandra,Summerton,ssummertoni6@squarespace.com,76,F,Duluth,MN,United States,Miami Heat,Russell Westbrook,Los Angeles Sparks,phone cases,Dollar,3,3,4.2,83,51,0.43
error: undefined method `first' for nil:NilClass,Torrance,Fearney,tfearneyi7@miitbeian.gov.cn,75,M,Phoenix,AZ,United States,Los Angeles Lakers,Anthony Davis,Minnesota Lynx,socks,Dollar,3,2,6.2,30,66,0.42
error: undefined method `first' for nil:NilClass,Virgina,Matantsev,vmatantsevi8@is.gd,74,F,Bakersfield,CA,United States,Chicago Bulls,Myles Turner,Las Vegas Aces,jerseys,Dollar,0,6,8.0,76,62,0.52
error: undefined method `first' for nil:NilClass,Federica,Abbess,fabbessi9@elpais.com,41,F,Frankfort,KY,United States,Golden State Warriors,Donovan Mitchell,Las Vegas Aces,water bottles,Dollar,6,4,9.7,60,51,0.67
error: undefined method `first' for nil:NilClass,Hirsch,Carnachen,hcarnachenia@mapy.cz,56,M,Silver Spring,MD,United States,Philadelphia 76ers,Anthony Davis,Chicago Sky,backpacks,Dollar,0,2,9.2,43,73,0.37
error: undefined method `first' for nil:NilClass,Austin,O' Bee,aobeeib@illinois.edu,66,M,Huntington,WV,United States,Los Angeles Lakers,Bam Adebayo,Chicago Sky,hats,Dollar,2,6,11.3,56,61,0.55
error: undefined method `first' for nil:NilClass,Vernen,Saunter,vsaunteric@unc.edu,78,M,Lubbock,TX,United States,Miami Heat,Jayson Tatum,Minnesota Lynx,phone cases,Dollar,1,4,9.3,66,43,0.75
error: undefined method `first' for nil:NilClass,Shelby,Shooter,sshooterid@phoca.cz,42,F,Portland,OR,United States,Miami Heat,Kyrie Irving,,posters,Dollar,2,2,8.3,55,59,0.3
error: undefined method `first' for nil:NilClass,Kassi,Hearnes,khearnesie@eventbrite.com,64,F,Bozeman,MT,United States,Los Angeles Lakers,Jimmy Butler,Minnesota Lynx,sweatshirts,Dollar,5,5,11.0,88,70,0.44
error: undefined method `first' for nil:NilClass,Pembroke,Seif,pseifif@japanpost.jp,50,M,Athens,GA,United States,Golden State Warriors,Ben Simmons,Minnesota Lynx,jerseys,Dollar,4,3,9.4,31,77,0.67
error: undefined method `first' for nil:NilClass,Jim,McNamee,jmcnameeig@ehow.com,55,M,Rochester,NY,United States,Miami Heat,Dejounte Murray,Chicago Sky,backpacks,Dollar,1,2,5.3,68,70,0.35
error: undefined method `first' for nil:NilClass,Chuck,Baillie,cbaillieih@dropbox.com,61,M,Staten Island,NY,United States,Chicago Bulls,Jayson Tatum,Los Angeles Sparks,blankets,Dollar,4,2,7.7,38,62,0.72
error: undefined method `first' for nil:NilClass,Siana,Santore,ssantoreii@tripod.com,73,F,Lafayette,LA,United States,Miami Heat,Joel Embiid,Phoenix Mercury,phone cases,Dollar,0,2,10.6,31,79,0.65
error: undefined method `first' for nil:NilClass,Sheilakathryn,Blindermann,sblindermannij@washington.edu,37,F,Peoria,AZ,United States,Los Angeles Lakers,Bam Adebayo,Las Vegas Aces,backpacks,Dollar,4,6,6.8,60,54,0.37
error: undefined method `first' for nil:NilClass,Meghann,Coxwell,mcoxwellik@trellian.com,54,F,Mesquite,TX,United States,Boston Celtics,Trae Young,,water bottles,Dollar,1,5,8.3,70,60,0.62
error: undefined method `first' for nil:NilClass,Heinrik,Peet,hpeetil@printfriendly.com,62,M,Oklahoma City,OK,United States,Denver Nuggets,Julius Randle,Las Vegas Aces,water bottles,Dollar,6,3,10.0,34,61,0.74
error: undefined method `first' for nil:NilClass,Collete,Gentil,cgentilim@bizjournals.com,23,F,Los Angeles,CA,United States,Miami Heat,Jimmy Butler,Las Vegas Aces,jerseys,Dollar,2,7,5.5,31,48,0.82
error: undefined method `first' for nil:NilClass,Ricky,Monkeman,rmonkemanin@narod.ru,66,M,Charlotte,NC,United States,Los Angeles Lakers,Chris Paul,Los Angeles Sparks,posters,Dollar,6,1,6.5,47,52,0.48
error: undefined method `first' for nil:NilClass,Drona,Lynagh,dlynaghio@weather.com,77,F,Lexington,KY,United States,Dallas Mavericks,Fred VanVleet,Dallas Wings,phone cases,Dollar,6,2,9.1,63,71,0.68
error: undefined method `first' for nil:NilClass,Kira,Ashe,kasheip@chicagotribune.com,77,F,Little Rock,AR,United States,Miami Heat,Ja Morant,Minnesota Lynx,hats,Dollar,0,1,6.6,82,47,0.79
error: undefined method `first' for nil:NilClass,Kevina,Matyas,kmatyasiq@oracle.com,74,F,Oakland,CA,United States,Boston Celtics,LeBron James,Los Angeles Sparks,sweatshirts,Dollar,4,6,5.9,86,50,0.65
error: undefined method `first' for nil:NilClass,Halette,Skydall,hskydallir@mashable.com,37,F,Fredericksburg,VA,United States,Chicago Bulls,Brandon Ingram,Washington Mystics,keychains,Dollar,3,4,6.2,53,76,0.79
error: undefined method `first' for nil:NilClass,Gage,Stowgill,gstowgillis@infoseek.co.jp,74,M,Jeffersonville,IN,United States,Miami Heat,James Harden,Atlanta Dream,jerseys,Dollar,6,6,8.3,62,65,0.77
error: undefined method `first' for nil:NilClass,Ludwig,Litt,llittit@intel.com,54,M,Nashville,TN,United States,Chicago Bulls,Karl-Anthony Towns,Las Vegas Aces,phone cases,Dollar,2,4,11.0,65,65,0.47
error: undefined method `first' for nil:NilClass,Kermit,Gilston,kgilstoniu@msu.edu,28,M,Dallas,TX,United States,Toronto Raptors,Chris Paul,Dallas Wings,water bottles,Dollar,4,8,7.4,86,55,0.3
error: undefined method `first' for nil:NilClass,Shurwood,Lapworth,slapworthiv@buzzfeed.com,22,M,Salt Lake City,UT,United States,Philadelphia 76ers,Kyrie Irving,,posters,Dollar,3,2,4.8,67,56,0.52
error: undefined method `first' for nil:NilClass,Janie,Lamberth,jlamberthiw@discovery.com,60,F,Tampa,FL,United States,Dallas Mavericks,Kevin Durant,Minnesota Lynx,jerseys,Dollar,4,8,7.4,72,79,0.7
error: undefined method `first' for nil:NilClass,Horst,Febry,hfebryix@facebook.com,33,M,Spartanburg,SC,United States,Golden State Warriors,Anthony Davis,Atlanta Dream,sweatshirts,Dollar,6,3,5.4,90,70,0.71
error: undefined method `first' for nil:NilClass,Lindy,Wadworth,lwadworthiy@cnet.com,67,F,Chicago,IL,United States,Dallas Mavericks,Russell Westbrook,Chicago Sky,blankets,Dollar,1,6,8.3,31,61,0.37
error: undefined method `first' for nil:NilClass,Lyndsey,Bentzen,lbentzeniz@jugem.jp,21,F,Miami,FL,United States,Golden State Warriors,Dejounte Murray,Chicago Sky,keychains,Dollar,6,0,11.9,72,59,0.44
error: undefined method `first' for nil:NilClass,Graham,Gauld,ggauldj0@uol.com.br,79,M,New York City,NY,United States,Houston Rockets,Dejounte Murray,Los Angeles Sparks,posters,Dollar,6,1,7.2,80,80,0.39
error: undefined method `first' for nil:NilClass,Byram,Gimeno,bgimenoj1@scientificamerican.com,78,M,Shreveport,LA,United States,Dallas Mavericks,Paul George,Los Angeles Sparks,hats,Dollar,4,7,9.0,62,78,0.76
error: undefined method `first' for nil:NilClass,Raynell,Portress,rportressj2@vimeo.com,79,F,Jefferson City,MO,United States,Dallas Mavericks,Kyle Lowry,,water bottles,Dollar,5,4,5.8,79,74,0.79
error: undefined method `first' for nil:NilClass,Stavros,Baines,sbainesj3@youtu.be,65,M,Honolulu,HI,United States,Dallas Mavericks,Joel Embiid,,posters,Dollar,6,3,5.7,63,54,0.5
error: undefined method `first' for nil:NilClass,Aymer,Harral,aharralj4@oracle.com,40,M,Los Angeles,CA,United States,Toronto Raptors,Zach LaVine,,phone cases,Dollar,2,1,9.7,52,80,0.6
error: undefined method `first' for nil:NilClass,Franky,Sonnenschein,fsonnenscheinj5@usnews.com,58,M,Syracuse,NY,United States,Chicago Bulls,Chris Paul,,keychains,Dollar,0,8,9.0,68,76,0.3
error: undefined method `first' for nil:NilClass,Aldwin,Benes,abenesj6@addtoany.com,52,M,Largo,FL,United States,Miami Heat,Pascal Siakam,Los Angeles Sparks,blankets,Dollar,5,3,7.8,47,48,0.44
error: undefined method `first' for nil:NilClass,Reginauld,Pavlenko,rpavlenkoj7@marketwatch.com,36,M,Jefferson City,MO,United States,Miami Heat,James Harden,Los Angeles Sparks,socks,Dollar,5,6,9.5,52,47,0.45
error: undefined method `first' for nil:NilClass,Fidelia,Cud,fcudj8@ebay.co.uk,35,F,Philadelphia,PA,United States,Dallas Mavericks,DeMar DeRozan,Atlanta Dream,hats,Dollar,6,5,8.0,78,50,0.74
error: undefined method `first' for nil:NilClass,Arlene,Studdert,astuddertj9@blog.com,58,F,Pensacola,FL,United States,Houston Rockets,Julius Randle,Washington Mystics,water bottles,Dollar,4,5,9.6,61,72,0.44
error: undefined method `first' for nil:NilClass,Olenka,Abercrombie,oabercrombieja@theatlantic.com,37,F,Peoria,AZ,United States,Boston Celtics,Shai Gilgeous-Alexander,,hats,Dollar,3,5,11.6,60,42,0.82
error: undefined method `first' for nil:NilClass,Mariele,Limeburn,mlimeburnjb@cloudflare.com,70,F,Jamaica,NY,United States,Golden State Warriors,CJ McCollum,,jerseys,Dollar,1,2,5.4,59,51,0.42
error: undefined method `first' for nil:NilClass,Ewart,Vassel,evasseljc@pbs.org,79,M,Lincoln,NE,United States,Dallas Mavericks,Fred VanVleet,Chicago Sky,keychains,Dollar,4,7,9.3,71,42,0.31
error: undefined method `first' for nil:NilClass,Marielle,Wale,mwalejd@facebook.com,66,F,Dayton,OH,United States,Philadelphia 76ers,Luka Doncic,Minnesota Lynx,blankets,Dollar,0,3,8.6,90,62,0.77
error: undefined method `first' for nil:NilClass,Cate,Pirt,cpirtje@engadget.com,25,F,Bonita Springs,FL,United States,Miami Heat,Pascal Siakam,,sweatshirts,Dollar,5,6,9.8,57,77,0.75
error: undefined method `first' for nil:NilClass,Gifford,Minghella,gminghellajf@usatoday.com,66,M,Cleveland,OH,United States,Golden State Warriors,Giannis Antetokounmpo,Seattle Storm,blankets,Dollar,4,0,9.3,51,48,0.47
error: undefined method `first' for nil:NilClass,Maximilian,Hensmans,mhensmansjg@google.es,47,M,Gilbert,AZ,United States,Chicago Bulls,D'Angelo Russell,Atlanta Dream,water bottles,Dollar,0,8,6.4,34,59,0.76
error: undefined method `first' for nil:NilClass,Kristopher,Arends,karendsjh@imdb.com,39,M,Wichita,KS,United States,Los Angeles Lakers,LeBron James,Seattle Storm,socks,Dollar,1,3,10.8,73,61,0.51
error: undefined method `first' for nil:NilClass,Binny,L'Hommeau,blhommeauji@sourceforge.net,67,F,Lubbock,TX,United States,Denver Nuggets,Russell Westbrook,,keychains,Dollar,3,0,9.7,35,79,0.67
error: undefined method `first' for nil:NilClass,Kamilah,Osbourne,kosbournejj@java.com,32,F,Louisville,KY,United States,Miami Heat,Luka Doncic,Dallas Wings,jerseys,Dollar,3,6,5.1,40,75,0.66
error: undefined method `first' for nil:NilClass,Marcie,Tassel,mtasseljk@unicef.org,72,F,Trenton,NJ,United States,Philadelphia 76ers,Domantas Sabonis,Washington Mystics,socks,Dollar,1,4,7.1,73,54,0.59
error: undefined method `first' for nil:NilClass,Kamillah,Porteous,kporteousjl@reverbnation.com,20,F,Phoenix,AZ,United States,Philadelphia 76ers,Nikola Jokic,Los Angeles Sparks,phone cases,Dollar,4,2,4.4,81,51,0.77
error: undefined method `first' for nil:NilClass,Avram,Alexander,aalexanderjm@tamu.edu,75,M,Dallas,TX,United States,Philadelphia 76ers,James Harden,,socks,Dollar,6,6,7.3,57,42,0.4
error: undefined method `first' for nil:NilClass,Max,Paz,mpazjn@t-online.de,70,M,Salt Lake City,UT,United States,Miami Heat,Jimmy Butler,New York Liberty,water bottles,Dollar,0,2,11.9,73,43,0.57
error: undefined method `first' for nil:NilClass,Gusta,Selwood,gselwoodjo@biglobe.ne.jp,23,F,Oklahoma City,OK,United States,Golden State Warriors,DeMar DeRozan,Chicago Sky,posters,Dollar,5,2,4.8,51,63,0.54
error: undefined method `first' for nil:NilClass,Danni,Escalera,descalerajp@unicef.org,46,F,Fort Worth,TX,United States,Miami Heat,Kawhi Leonard,Chicago Sky,hats,Dollar,1,2,5.2,84,76,0.32
error: undefined method `first' for nil:NilClass,Stoddard,Laweles,slawelesjq@patch.com,58,F,Fort Worth,TX,United States,Chicago Bulls,Bam Adebayo,Minnesota Lynx,blankets,Dollar,6,2,6.8,73,69,0.77
error: undefined method `first' for nil:NilClass,Yovonnda,Martinek,ymartinekjr@unesco.org,26,F,Phoenix,AZ,United States,Miami Heat,Julius Randle,Las Vegas Aces,backpacks,Dollar,0,0,5.1,67,40,0.49
error: undefined method `first' for nil:NilClass,Ferdy,Izchaki,fizchakijs@gmpg.org,27,M,Fort Wayne,IN,United States,Golden State Warriors,Zach LaVine,New York Liberty,posters,Dollar,5,4,4.8,90,55,0.42
error: undefined method `first' for nil:NilClass,Cassie,Heasley,cheasleyjt@usa.gov,36,F,Rockford,IL,United States,Philadelphia 76ers,Devin Booker,Washington Mystics,hats,Dollar,1,7,8.7,76,71,0.62
error: undefined method `first' for nil:NilClass,Aubrey,Aksell,aaksellju@salon.com,77,M,Baton Rouge,LA,United States,Denver Nuggets,Nikola Jokic,Las Vegas Aces,hats,Dollar,3,2,4.5,60,80,0.41
error: undefined method `first' for nil:NilClass,Rriocard,Ridout,rridoutjv@huffingtonpost.com,62,M,Macon,GA,United States,Chicago Bulls,Zach LaVine,,socks,Dollar,2,1,4.5,32,51,0.52
error: undefined method `first' for nil:NilClass,Thacher,Onyon,tonyonjw@homestead.com,43,M,Albuquerque,NM,United States,Chicago Bulls,Damian Lillard,Los Angeles Sparks,blankets,Dollar,6,2,9.2,67,77,0.82
error: undefined method `first' for nil:NilClass,Katherina,Bonallick,kbonallickjx@trellian.com,64,F,Waterbury,CT,United States,Philadelphia 76ers,Klay Thompson,Seattle Storm,blankets,Dollar,5,0,9.4,39,43,0.54
error: undefined method `first' for nil:NilClass,Lillis,Patman,lpatmanjy@noaa.gov,26,F,Wilmington,DE,United States,Chicago Bulls,Brandon Ingram,Washington Mystics,phone cases,Dollar,3,4,7.5,36,64,0.81
error: undefined method `first' for nil:NilClass,Darwin,Malatalant,dmalatalantjz@clickbank.net,30,M,Mobile,AL,United States,Golden State Warriors,Nikola Jokic,Las Vegas Aces,sweatshirts,Dollar,2,1,11.4,38,67,0.4
error: undefined method `first' for nil:NilClass,Matthiew,Edney,medneyk0@washington.edu,24,M,Sarasota,FL,United States,Los Angeles Lakers,Russell Westbrook,Los Angeles Sparks,sweatshirts,Dollar,3,4,8.1,62,72,0.5
error: undefined method `first' for nil:NilClass,Harry,Maciaszek,hmaciaszekk1@abc.net.au,74,M,Salt Lake City,UT,United States,Dallas Mavericks,Nikola Jokic,,jerseys,Dollar,3,7,9.3,37,46,0.72
error: undefined method `first' for nil:NilClass,Alex,Marusik,amarusikk2@macromedia.com,65,M,Hot Springs National Park,AR,United States,Boston Celtics,Stephen Curry,,hats,Dollar,0,0,7.8,87,48,0.72
error: undefined method `first' for nil:NilClass,Zed,Rankine,zrankinek3@ezinearticles.com,55,M,Lexington,KY,United States,Los Angeles Lakers,Ben Simmons,Los Angeles Sparks,socks,Dollar,5,0,9.2,69,59,0.74
error: undefined method `first' for nil:NilClass,Marys,Cutmere,mcutmerek4@mail.ru,79,F,Youngstown,OH,United States,Los Angeles Lakers,Karl-Anthony Towns,,sweatshirts,Dollar,0,1,10.7,32,71,0.81
error: undefined method `first' for nil:NilClass,Tyler,Brundill,tbrundillk5@zimbio.com,22,M,Juneau,AK,United States,Los Angeles Lakers,Donovan Mitchell,Los Angeles Sparks,water bottles,Dollar,4,0,11.5,47,40,0.33
error: undefined method `first' for nil:NilClass,Masha,Cosford,mcosfordk6@amazon.de,20,F,Pittsburgh,PA,United States,Golden State Warriors,Joel Embiid,,sweatshirts,Dollar,3,7,10.5,51,65,0.7
error: undefined method `first' for nil:NilClass,Sonny,Hugin,shugink7@illinois.edu,59,M,Lake Worth,FL,United States,Houston Rockets,Giannis Antetokounmpo,Washington Mystics,blankets,Dollar,4,5,11.6,70,72,0.44
error: undefined method `first' for nil:NilClass,Garrott,Scadding,gscaddingk8@mapy.cz,65,M,Boca Raton,FL,United States,Los Angeles Lakers,Kyrie Irving,Dallas Wings,posters,Dollar,6,4,4.7,31,42,0.62
error: undefined method `first' for nil:NilClass,Jaine,Hepher,jhepherk9@prlog.org,71,F,Sacramento,CA,United States,Los Angeles Lakers,Karl-Anthony Towns,Minnesota Lynx,water bottles,Dollar,5,3,5.4,75,49,0.53
error: undefined method `first' for nil:NilClass,Glory,Hedley,ghedleyka@state.tx.us,68,F,Denver,CO,United States,Golden State Warriors,Jimmy Butler,Washington Mystics,blankets,Dollar,3,0,9.7,37,52,0.38
error: undefined method `first' for nil:NilClass,Monica,Fellon,mfellonkb@blog.com,23,F,Colorado Springs,CO,United States,Golden State Warriors,Domantas Sabonis,,socks,Dollar,0,2,5.3,32,64,0.74
error: undefined method `first' for nil:NilClass,Nico,Quinnell,nquinnellkc@qq.com,32,M,Merrifield,VA,United States,Boston Celtics,Nikola Jokic,Dallas Wings,blankets,Dollar,0,1,10.9,63,56,0.41
error: undefined method `first' for nil:NilClass,Torrin,Antuk,tantukkd@theglobeandmail.com,65,M,Sarasota,FL,United States,Dallas Mavericks,Zion Williamson,Los Angeles Sparks,phone cases,Dollar,6,2,8.3,48,43,0.45
error: undefined method `first' for nil:NilClass,Rita,Esome,resomeke@yellowpages.com,74,F,Washington,DC,United States,Miami Heat,Brandon Ingram,Las Vegas Aces,phone cases,Dollar,2,5,9.9,32,47,0.64
error: undefined method `first' for nil:NilClass,Claudia,Rawling,crawlingkf@elegantthemes.com,32,F,Burbank,CA,United States,Golden State Warriors,Trae Young,,phone cases,Dollar,2,0,7.6,39,67,0.49
error: undefined method `first' for nil:NilClass,Leora,Goodlife,lgoodlifekg@1688.com,45,F,Memphis,TN,United States,Chicago Bulls,Jamal Murray,Washington Mystics,blankets,Dollar,3,7,5.4,87,47,0.73
error: undefined method `first' for nil:NilClass,Bobbie,Ajam,bajamkh@merriam-webster.com,55,F,Pittsburgh,PA,United States,Chicago Bulls,Jamal Murray,Atlanta Dream,water bottles,Dollar,1,0,10.0,51,47,0.51
